"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"
"b5d5760dd7c863b8b64f9cfc28da7936"	"TRIDEUTERATED PROPOFOL"	"[AB08007493, MLS001066348, NCGC00015389, NCGC00257228, NCGC00261122, NCGC00091538, NCGC00260670]"	"Trpv1 (vanilloid Vr1 Receptor) Agonist"	"[Trpv1 (vanilloid Vr1 Receptor) Agonist, Transient Receptor Potential Cation Channel Subfamily V Member 1 Agonist]"	"TRPV1"	"[Unknown, Approved]"	"[[2H]c1c([2H])c(C(C)C)c(O)c(C(C)C)c1[2H], CC(C)c1cccc(C(C)C)c1O, [2H]c1cc(C(C)C)c(O)c(C(C)C)c1]"	"2078-54-8"
"b5e4b627606349725cd97f2fe1c73895"	"Temocapril (hydrochloride)"	"[NCGC00389412, NCGC00263583, NCGC00181345, NCGC00482914]"	"Angiotensin-i Converting Enzyme Inhibitor"	"[Angiotensin-i Converting Enzyme Inhibitor, Angiotensin-converting Enzyme Inhibitor]"	"ACE"	"[Unknown, Approved]"	"[CCOC(=O)[C@@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O, CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O, CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O, CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O.Cl, CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H]1CS[C@@H](c2cccs2)CN(CC(=O)O)C1=O]"	"136-47-0"
"b60f235fc58f2011c0f61d0160a3ba4e"	"AL-8697"	"[NCGC00387189]"	"Proto-oncogene Tyrosine-protein Kinase Receptor Ret Inhibitor"	"[Proto-oncogene Tyrosine-protein Kinase Receptor Ret Inhibitor, P38 Mapk Inhibitor, Mitogen-activated Protein Kinase 14 Inhibitor, Tnf-alpha Production Inhibitor]"	"RET"	"[Preclinical, Unknown]"	"[Cc1c(F)cc(C(=O)NC2CC2)cc1-c1c(F)cn2c(C(C)(C)C)nnc2c1F]"	"1057394-06-5"
"b62387a4947829518e797c07957c4df1"	"Rupintrivir"	"[NCGC00346443]"	"Hrv 3c Protease Inhibitors"	"[Hrv 3c Protease Inhibitors, Hrv 3c Protease Inhibitor, Viral 3c Protease (hrv) Inhibitor, Viral Hrv 3c Protease Inhibitor]"	""	"[Phase II, Unknown]"	"[CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)C(CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1, CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1, CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1]"	"223537-30-2"
"b63a7e18b7f10035e8775cd7cbc0c224"	"Lestaurtinib???"	"[NCGC00244256, NCGC00168772]"	"Jak/tyk/flt Inhibitor"	"[Jak/tyk/flt Inhibitor, Nt-3 Growth Factor Receptor Inhibitor, Bdnf/nt-3 Growth Factors Receptor Inhibitor, Receptor-type Tyrosine-protein Kinase Flt3 Inbitor, High Affinity Nerve Growth Factor Receptor Inhibitor]"	"NTRK3"	"[Phase III, Phase II/III, Phase II, Unknown]"	"[C[C@]12O[C@@H](C[C@@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, C[C@]12OC(C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, C[C@@]12O[C@@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O, CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O]"	"111358-88-4"
"b64b0be30e843b2938777ba950421317"	"?-secretase inhibitor dbz"	"[NCGC00386564, NCGC00389645, NCGC00263188]"	"G-secretase Inhibitor"	"[G-secretase Inhibitor, Gamma-secretase Inhibitor]"	"PSN1"	"[Not determined, Preclinical, Unknown]"	"[C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21, C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H]1C(=O)N(C)c2ccccc2-c2ccccc21, C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21, CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21]"	"209984-56-5"
"b68d7abb82694e506d8f9789d63286e4"	"Mcoppb"	"[NCGC00346896]"	"Orl1 (op4, Nop) Agonists"	"[Orl1 (op4, Nop) Agonists, Orl1 (op4, Nop) Agonist, Nociceptin Receptor Agonist]"	"OPRL1"	"[Preclinical, Unknown]"	"[CC1(N2CCC(n3c([C@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1, CC1(N2CCC(n3c([C@@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1]"	"1108147-88-1"
"b6c1c4382f7d00d23dcf4e50f7c65c0a"	"Buflomedil hydrochloride"	"[NCGC00256242, MLS000028735, NCGC00180961, MLS001401458, MLS001148174, NCGC00016831, NCGC00164382]"	"Vasodilator"	"[Vasodilator, Alpha-adrenergic Receptor Antagonist]"	"ADRA1A"	"[Unknown, Approved]"	"[COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl, COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1]"	"35543-24-9"
"b6c35071c4dc92f691327ee67297e9e0"	"Alvelestat (azd9668£©"	"[NCGC00378593, NCGC00386336, NCGC00651730, NCGC00389256]"	"Neutrophil Elastase (leukocyte Elastase) Inhibitor"	"[Neutrophil Elastase (leukocyte Elastase) Inhibitor, Neutrophil Elastase Inhibitor, Leukocyte Elastase Inhibitor]"	"ELANE"	"[Phase II, Unknown]"	"[Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1, Cn1nccc1-c1cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n(-c2cccc(C(F)(F)F)c2)c1, Cc1cccc(-n2c(C)c(-c3ccnn3C)cc(C(=O)NCc3ccc(S(C)(=O)=O)cn3)c2=O)c1]"	"848141-11-7"
"b6c592d3eb632b95eb1dc193f2a775c2"	"Ketanserin"	"[NCGC00024865, NCGC00094444, NCGC00024459, NCGC00180944, NCGC00017140, MLS000069367, MLS001333708, MLS002222251, NCGC00021146, NCGC00016200, NCGC00261876, NCGC00161671]"	"5-ht2a Antagonists?"	"[5-ht2a Antagonists?]"	"HTR2A"	"[Unknown, Approved]"	"[O.O=C(O)CCC(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1, O.O=C(O)[C@H](O)[C@@H](O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1, O=C(O)C(O)C(O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1, O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1, O.O=C(O)C(O)C(O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1, O.O=C(O)[C@@H](O)[C@@H](O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1, [3H]C([3H])(N1CCC(C(=O)c2ccc(F)cc2)CC1)C([3H])([3H])n1c(=O)[nH]c2ccccc2c1=O, O=C(c1ccc(F)cc1)C1CC[NH+](CCN2C(=O)[NH2+]c3ccccc3C2=O)CC1]"	"74050-98-9"
"b6cc95fe4f2f11574f9a0f6027d1591e"	"Ibrutinib (PCI-32765)"	"[NCGC00386173, NCGC00187912, NCGC00387861]"	"Btk/lck/lyn Inhibitor"	"[Btk/lck/lyn Inhibitor, Btk Inhibitor, Tyrosine-protein Kinase Btk Inhibitor, Tyrosine-protein Kinase Btk (cys481ser Mutant) Inhibitor, Cytoplasmic Tyrosine-protein Kinase Bmx Inhibitor, Tyrosine-protein Kinase Blk Inhibitor]"	"BTK"	"[Phase II, Unknown, Approved]"	"[C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1]"	"936563-96-1"
"b6d1035ca70953ae0165213d27bd1fa1"	"Pf-562271"	"[NCGC00242495]"	"Focal Adhesion Kinase (fak) Inhibitor"	"[Focal Adhesion Kinase (fak) Inhibitor, Focal Adhesion Kinase 1 Inhibitor, Protein-tyrosine Kinase 2-beta Inhibitor]"	"PTK2"	"[Discontinued, Unknown, Phase I]"	"[CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1, CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O.O=S(=O)(O)c1ccccc1, CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O]"	"717907-75-0"
"b6d9269f4a82048bce38e51b4021ea1b"	"AMG-51"	"[NCGC00263201]"	"Hgfr (met; C-met) Inhibitor"	"[Hgfr (met; C-met) Inhibitor, Hepatocyte Growth Factor Receptor Inhibitor, Hgfr Inhibitor, Kdr/ron/igfr Inhibitor]"	"MET"	"[Preclinical, Unknown]"	"[COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1]"	"890019-63-3"
"b6e953c5473c215c61a1a320d78fd936"	"ENMD-981693"	"[NCGC00263178]"	"Vascular Endothelial Growth Factor Receptor 2 Inhibitor"	"[Vascular Endothelial Growth Factor Receptor 2 Inhibitor, Aurora-a Inhibitor, Aurora Kinase A Inhibitor, Receptor-type Tyrosine-protein Kinase Flt3 Inbitor]"	"KDR"	"[Phase II, Unknown]"	"[Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1, Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1, Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1.O=C(O)C(O)C(O)C(=O)O]"	"1291074-87-7"
"b729421562998921d6dea166765735ed"	"Gw-2580"	"[NCGC00242051]"	"Colony Stimulating Factor 1 Receptor Inhibitor"	"[Colony Stimulating Factor 1 Receptor Inhibitor, Csf1r (c-fms) Inhibitor]"	"CSF1R"	"[Preclinical, Unknown]"	"[COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1]"	"870483-87-7"
"b73f3cf6eaa2bb1c4c086998e4663e1d"	"Ethionamide"	"[AB07944743, MLS000069764, NCGC00259958, NCGC00016497, NCGC00256600, MLS002454402, NCGC00091074, MLS001074114]"	"Cell Wall Biosynthesis Inhibitors"	"[Cell Wall Biosynthesis Inhibitors, Bacterial Enoyl-(acyl-carrier Protein) Reductase Fabi Inhibitor, Cell Wall Biosynthesis Inhibitor]"	""	"[Approved]"	"[CCc1cc(C(N)=S)ccn1]"	"536-33-4"
"b744a30f3cba845b28665befb4911cdb"	"Prp003-062"	"[NCGC00350264]"	"Gpr91 Inhibitor"	"[Gpr91 Inhibitor, Succinate Receptor 1 Inhibitor]"	"SUCNR1"	"[Preclinical, Unknown]"	"[O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1]"	""
"b768809dd5ffd12a5d3f5968a2fe7b98"	"Zopiclone"	"[NCGC00022028, NCGC00016108, NCGC00159515, MLS001165744, MLS000028547, MLS000083579, NCGC00024993]"	"Gabaa Receptor Modulator"	"[Gabaa Receptor Modulator]"	"GABRA1"	"[Unknown, Approved]"	"[CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1, CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1, CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1]"	"43200-80-2"
"b77f5e8268629bf78dc6dbc42873137b"	"Ch-5132799"	"[NCGC00346650]"	"Phosphatidylinositol 3-kinase Beta Isoform Inhibitor"	"[Phosphatidylinositol 3-kinase Beta Isoform Inhibitor, Pi3kalpha, Beta, Gamma Inhibitor, Phosphatidylinositol 3-kinase Alpha Isoform Inhibitor, Phosphatidylinositol 3-kinase Catalytic Subunit Gamma Inhibitor]"	"PIK3CA"	"[Preclinical, Phase I]"	"[CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21]"	"1007207-67-1"
"b7877092b1d0f15214c5f78cd4c21658"	"Compound 36"	"[NCGC00475765]"	"Iap Inhibitor"	"[Iap Inhibitor, Inhibitor Of Apoptosis Proteins (iap) Inhibitor]"	"XIAP"	"[Preclinical, Unknown]"	"[CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C, CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C.Cl]"	""
"b7ab9d687e65dc0b72958b16b3e6dffb"	"Triamcinolone acetonide"	"[NCGC00259344, MLS000028538, MLS001148264, NCGC00178399, NCGC00256560, NCGC00023193, NCGC00482831]"	"Glucocorticoid Receptor Agonist"	"[Glucocorticoid Receptor Agonist, Glucocorticoid Steroid]"	"NR3C1"	"[Unknown, Approved]"	"[CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1, CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1, CC1(C)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1, CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1]"	"76-25-5"
"b7b77e2c406ea05a9285820a242c1c23"	"Sitaxentan"	"[NCGC00378833, NCGC00253587]"	"Endothelin-1 Receptor Antagonist"	"[Endothelin-1 Receptor Antagonist, Endothelin Eta Receptor Antagonist, Cytochrome P450 Family 3 Subfamily A Member 4 Inhibitor, Cytochrome P450 Family 2 Subfamily A Member 9 Inhibitor, Endothelin Receptor Et-a Antagonist]"	"EDNRA"	"[Withdrawn, Unknown, Approved]"	"[Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+], Cc1cc2c(cc1CC(=O)c1ccsc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2, Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2, Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2]"	"210421-74-2"
"b7e201b43c505c755f848212cbcaab3a"	"Cay-10581"	"[NCGC00263222]"	"Indoleamine 2,3-dioxygenase 1 Inhibitor"	"[Indoleamine 2,3-dioxygenase 1 Inhibitor, Ido Inhibitor, Indoleamine 2,3-dioxygenase (ido) Inhibitor]"	"IDO1"	"[Preclinical, Unknown]"	"[CC1(C)OC2=C(C(=O)c3ccccc3C2=O)[C@H](NCc2ccccc2)[C@@H]1O, CC1(C)OC2=C(C(=O)c3ccccc3C2=O)C(NCc2ccccc2)C1O]"	"1018340-07-2"
"b8063bb6858b4cb7338a11460dcaea76"	"Rotenone"	"[NCGC00259453, NCGC00261797, DSSTOX_40592, NCGC00254603, NCGC00094382, NCGC00015901, NCGC00017358, NCGC00095765]"	"Nadh-ubiquinone Oxidoreductase (complex I) Inhibitor"	"[Nadh-ubiquinone Oxidoreductase (complex I) Inhibitor]"	"NDUFAF1"	"[Preclinical, Unknown]"	"[C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1, C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1, C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1, C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1]"	"83-79-4"
"b80c802c3db19ef27d456315b543b7b8"	"Cpi-1189"	"[NCGC00241114]"	"Mitogen-activated Protein Kinase P38 Inhibitor"	"[Mitogen-activated Protein Kinase P38 Inhibitor, P38 Mapk Inhibitor, Tumor Necrosis Factor Release Inhibitor]"	"MAPK14"	"[Discontinued]"	"[CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1]"	""
"b828585c37edfbaf59d063d360d8d9f2"	"Erdosteine"	"[NCGC00185774]"	"Mucolytic Agent"	"[Mucolytic Agent]"	"CAT"	"[Approved]"	"[O=C(O)CSCC(=O)NC1CCSC1=O]"	"84611-23-4"
"b83a0864d1555a85c500d65cfc6566ac"	"Stf-62247"	"[MLS000765936, NCGC00344081]"	"Renal Cell Growth Inhibition"	"[Renal Cell Growth Inhibition]"	""	"[Preclinical, Unknown]"	"[Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1]"	"315702-99-9"
"b8499fcc45b4f8763db9bcfc08c8cc22"	"Betanin"	"[NCGC00346734, NCGC00187603, NCGC00390190]"	"Treatment Of Lipoprotein Diseases"	"[Treatment Of Lipoprotein Diseases]"	""	"[Unknown]"	"[O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3C[C@H]2C(=O)[O-])C[C@@H](C(=O)O)N1, O=C(O)C1=C/C(=C\C=[N+]2/c3cc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3C[C@H]2C(=O)[O-])C[C@@H](C(=O)O)N1, O=C(O)C1=NC(C(=O)O)CC(/C=C/N2c3cc(O)c(OC4OC(CO)C(O)C(O)C4O)cc3CC2C(=O)O)=C1, O=C(O)C1=NC(C(=O)O)CC(C=CN2c3cc(O)c(OC4OC(CO)C(O)C(O)C4O)cc3CC2C(=O)O)=C1, O=C(O)C1=CC(/C=C/N2c3cc(O)c(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc3C[C@@H]2C(=O)O)=C[C@H](C(=O)O)N1, O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(O[C@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc3C[C@@H]2C(=O)[O-])C[C@H](C(=O)O)N1]"	"7659-95-2"
"b8833f485aed81cb668f4ad11df5bd9d"	"gsk2606414"	"[NCGC00346070]"	"Eukaryotic Translation Initiation Factor 2-alpha Kinase 3 (perk) Inhibitor"	"[Eukaryotic Translation Initiation Factor 2-alpha Kinase 3 (perk) Inhibitor, Perk Inhibitor]"	"EIF2AK3"	"[Preclinical, Unknown]"	"[Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21]"	"1337531-36-8"
"b8ad416f3e6c4163f0fbb8552707ca19"	"Turofexorate isopropyl"	"[NCGC00263105]"	"Farnesoid X Receptor Agonist"	"[Farnesoid X Receptor Agonist, Bile Acid Receptor Agonist]"	"NR14H"	"[Phase I]"	"[CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21]"	"629664-81-9"
"b8c0beeaf3256c000a4fd09570eabbbc"	"VTP-194204"	"[NCGC00386776]"	"Rxr Agonist"	"[Rxr Agonist, Retinoic Acid Receptor Rxr-alpha Agonist, Atp-binding Cassette Sub-family A Member 1 Expression Enhancer]"	"RXRA"	"[Phase II, Unknown]"	"[CC(/C=C/C1CC1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O, CC(/C=C/[C@@H]1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O, CC(=C/C(=O)O)/C=C/C1CC1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C, CC(/C=C/[C@H]1C[C@@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O]"	"220619-73-8"
"b8d2752c1258f60613c2c5064f1aaf3d"	"Estetrol"	"[NCGC00345819]"	"Selective Estrogen Receptor Alpha Modulators (serm)"	"[Selective Estrogen Receptor Alpha Modulators (serm), Selective Estrogen Receptor Modulators (serm)]"	"ESR1"	"[Phase II, Unknown]"	"[C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O]"	"15183-37-6"
"b94304daca5c87bcf2e2a695e2655dbb"	"ETOMOXIR"	"[NCGC00378789, MLS000758228, NCGC00247305]"	"Carnitine O-palmitoyltransferase 1 Inhibitor"	"[Carnitine O-palmitoyltransferase 1 Inhibitor, Cpt-1 Inhibitor, Fatty Acid Oxidation Inhibitor]"	"CPT1"	"[Phase II, Unknown]"	"[CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1, CCOC(=O)[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1]"	"124083-20-1"
