"nsc","name","pubchem_cid","pubchem_sid","cas"
748724,"MWDYWHXATUVQTR-UHFFFAOYSA-N","24765667","24765667",NA
748742,"STK325130","3114175","3114175",NA
748854,"n3-(6-fluoro-1,3-benzothiazol-2-yl)-2-(3,4,5-trimethoxya...","54613686","54613686",NA
748870,"J3.519.594G","54612751","54612751",NA
748871,"(E)-2-(benzenesulfonyl)-3-[2-(4-methoxyphenyl)-1H-indol-3-yl]prop-2-enenitrile","54612752","54612752",NA
748872,"(E)-2-(benzenesulfonyl)-3-(5-methoxy-2-phenyl-1H-indol-3-yl)prop-2-enenitrile","54612753","54612753",NA
748873,"(E)-2-(benzenesulfonyl)-3-[5-methoxy-2-(4-methoxyphenyl)-1H-indol-3-yl]prop-2-enenitrile","54612754","54612754",NA
748875,"(E)-3-methylsulfonyl-4-(2-phenyl-1H-indol-3-yl)but-3-en-2-one","54612756","54612756",NA
748877,"N-(11,29-dihydroxy-10,24-dimethyl-2,9,12,19,23,26-hexaoxo-21-propan-2-yl-22-oxa-1,7,8,11,17,18,25,31-octazatetracyclo[25.4.0.03,8.013,18]hentriacontan-20-yl)-2-(6-ethyl-2-hydroxy-5-propyloxan-2-yl)-2-hydroxypropanamide","54613466","54613466",NA
748878,"2-Methyl-3-(phenyltelluro)-1,4-naphthoquinone","11090122","11090122",NA
748896,"6-[(1,4-dioxonaphthalen-2-yl)amino]-N-(3-phenyltellanylpropyl)hexanamide","44521344","44521344",NA
748900,"[(20s)-20-(n,n-dimethylamino)-3a-(tigloylamino)-5a-preg-...","54612848","54612848",NA
748901,"[(20s)-20-(n,n-dimethylamino)-3a-(senecoylamino)-5a-preg...","54612849","54612849",NA
748902,"[(20s)-20-(n,n-dimethylamino)- 3a-(tigloylamino)-5a-preg...","54612850","54612850",NA
748903,"[(20s)-20-(n,n-dimethylamino)- 3a-(tigloylamino)-5a-preg...","54612851","54612851",NA
748904,"[(20s)-20-(n,n-dimethylamino)-5a-preg-3a-aminal], n-form...","54612852","54612852",NA
748905,"hookerianamide j","54612853","54612853",NA
748906,"hookerianamide k","54612854","54612854",NA
748907,"hookerianamide h","54612855","54612855",NA
748908,"hookerianamide i","54612856","54612856",NA
748909,"chonemorphine","54612857","54612857",NA
748911,"epipachysamine-e-5-en-4-one","54612859","54612859",NA
748912,"vagenine a","54613350","54613350",NA
748913,"2,3-Dehydrosarcovagine D","54612860","54612860",NA
748953,"2-(Carboxy proxyl)-decyltriphenylphosphonium bromide","54613125","54613125",NA
749023,"(E)-3-(benzenesulfonyl)-4-(2-phenyl-1H-indol-3-yl)but-3-en-2-one","54613201","54613201",NA
749024,"diethyl 2-[(2-phenyl-1H-indol-3-yl)methylidene]propanedioate","13266383","13266383",NA
749025,"(E)-2-(benzenesulfonyl)-1-phenyl-3-(2-phenyl-1H-indol-3-yl)prop-2-en-1-one","54613202","54613202",NA
749026,"2-[[2-(4-methoxyphenyl)-1H-indol-3-yl]methylidene]propanedinitrile","16101433","16101433",NA
749027,"2-[(5-methoxy-2-phenyl-1H-indol-3-yl)methylidene]propanedinitrile","23861723","23861723",NA
749028,"2-[[5-methoxy-2-(4-methoxyphenyl)-1H-indol-3-yl]methylidene]propanedinitrile","44435255","44435255",NA
749029,"ethyl (E)-2-(4-chlorobenzoyl)-3-(2-phenyl-1H-indol-3-yl)prop-2-enoate","54613203","54613203",NA
749046,"3-(5-Chloro-1H-benzoimidazole-2-yl)-1,2-dihydroquinoline-2-one","135863082","135863082",NA
749075,"3-(6/7-chloro-3-methyl-1,4-dioxy-quinoxalin-2-yl)-1-(3,4...","53362836","53362836",NA
749076,"3-(7-methoxy-3-methyl-1,4-dioxy-quinoxalin-2-yl)-1-(3,4,...","53362835","53362835",NA
749086,"1-carbaldehyde-3-(4-methoxy-phenylsulfanyl)-2H-isoindole","53361730","53361730",NA
749088,"1-acetyl-3-(4-methoxy-phenylsulfanyl)-2H-isoindole","53361731","53361731",NA
749117,"3-(2-hydroxy-4-methoxyphenyl)-5-(4-methoxyphenyl)-1-(4-s...","135960825","135960825",NA
749145,"1-[4-[5,6-Bis(4-methoxyphenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-(4-phenylpiperazin-1-yl)ethanone","54613114","54613114",NA
749146,"1-[4-[5,6-Bis(4-methoxyphenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-[4-(4-chlorophenyl)piperazin-1-yl]ethanone","54613115","54613115",NA
749147,"1-[4-[5,6-Bis(4-methoxyphenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-[4-(4-methoxyphenyl)piperazin-1-yl]ethanone","54613116","54613116",NA
749148,"1-[4-[5,6-Bis(4-chlorophenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-(4-phenylpiperazin-1-yl)ethanone","54613117","54613117",NA
749150,"1-[4-[5,6-Bis(4-chlorophenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-[4-(3-methoxyphenyl)piperazin-1-yl]ethanone","54613005","54613005",NA
749151,"1-[4-[5,6-Bis(4-chlorophenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-[4-(4-chlorophenyl)piperazin-1-yl]ethanone","54613006","54613006",NA
749152,"1-[4-[5,6-Bis(4-chlorophenyl)-1,2,4-triazin-3-yl]piperazin-1-yl]-2-[4-(4-methoxyphenyl)piperazin-1-yl]ethanone","54613007","54613007",NA
749160,"2-[4-(4-Chlorophenyl)piperazin-1-yl]-1-[4-(5,6-diphenyl-1,2,4-triazin-3-yl)piperazin-1-yl]ethanone","54612995","54612995",NA
749161,"1-[4-(5,6-Diphenyl-1,2,4-triazin-3-yl)piperazin-1-yl]-2-[4-(4-methoxyphenyl)piperazin-1-yl]ethanone","54612996","54612996",NA
749169,"8h-thieno[2'3':4,5]pyrimido[2,1-a]phthalazin-8-one,5-[[3...","1587482","1587482","380455049"
749193,"(E)-1-(benzenesulfonyl)-3-(2-phenyl-1H-indol-3-yl)prop-2-en-1-one","54613416","54613416",NA
749210,"3-Acetoxy-2',4'-dimethoxy-5'-prenylchalcone","54613272","54613272",NA
749220,"2-[3-(4-chlorophenyl)-1-phenyl-1h-pyrazol-5-yl]-3-(1h-py...","135968258","135968258",NA
749226,"Abiraterone","132971","132971","154229193"
749227,"Abiraterone","9821849","-1","154229182"
749245,"n-(3-{(2e)-3-[4-(diethylamino)phenyl]prop-2-enoyl}phenyl...","54612807","54612807",NA
749292,"3-methoxy-1-nitrosopyrido[3,2:4,5]pyrrolo[1,2-c][1,2,3]b...","54613484","54613484",NA
749296,"2-methoxy-5h-pyrido[3,2:4,5]pyrrolo[3,2-c]cinnoline","54613488","54613488",NA
749297,"n'-{2-[2-(4-methoxy-phenyl)-vinyl]quinazolin-4-yl}-n,n-d...","54613149","54613149",NA
749337,"4-(4-chlorophenyl)-1-3-[(e)-3-(3-hydroxyphenyl)-2-propen...","49862080","49862080",NA
749338,"1-3-[(e)-3-(3-hydroxyphenyl)-2-propenoyl]phenyl-4-phenyl...","49862081","49862081",NA
749377,"(r)-4-((1r,4z,8e,10z,12s,15r,17r)-17-hydroxy-5,12-dimeth...","46239449","46239449",NA
749379,"(E)-1-[4-[[4-anilino-6-(4-chloroanilino)-1,3,5-triazin-2-yl]amino]phenyl]-3-(3,4,5-trimethoxyphenyl)prop-2-en-1-one","54613477","54613477",NA
749380,"2-Amino-6-[4-[[4-anilino-6-(4-chloroanilino)-1,3,5-triazin-2-yl]amino]phenyl]-4-(4-methoxyphenyl)pyridine-3-carbonitrile","54613688","54613688",NA
749382,"4-N-[4-[2-amino-6-(4-methoxyphenyl)pyrimidin-4-yl]phenyl]-2-N-(4-chlorophenyl)-6-N-phenyl-1,3,5-triazine-2,4,6-triamine","54612921","54612921",NA
749425,"h8631","5201346","5201346","5116245"
749505,"3,4-diphenylisoxazolo[3,4-d]pyridazin-7(6h)-one","54613569","54613569",NA
749518,"1-[(2z)-3-amino-3-phenylprop-2-enoyl]-3-phenyl-1h-pyrazo...","21825201","21825201",NA
749550,"3-amino-n-(4-benzylphenyl)-5-chloro-1h-indazole-1-carbox...","51033073","51033073",NA
749600,"Ethyl 2-[4-[tert-butyl(dimethyl)silyl]oxy-2-(methylcarbamoyloxymethyl)-5-[6-(phenylcarbamoylamino)purin-9-yl]oxolan-3-yl]acetate","54613610","54613610",NA
749646,"1-[3-[3-(4-Chlorophenyl)-1-phenylpyrazol-4-yl]-5-(4-methoxyphenyl)-3,4-dihydropyrazol-2-yl]ethanone","46912850","46912850",NA
749650,"10-(4-Chlorophenyl)-2,5,7,9-tetrazatetracyclo[9.8.0.03,8.014,19]nonadeca-1,3,5,7,14,16,18-heptaene-4,6-diamine","46838535","46838535",NA
749651,"10-(4-Fluorophenyl)-2,5,7,9-tetrazatetracyclo[9.8.0.03,8.014,19]nonadeca-1,3,5,7,14,16,18-heptaene-4,6-diamine","46838670","46838670",NA
749652,"10-Phenyl-2,5,7,9-tetrazatetracyclo[9.8.0.03,8.014,19]nonadeca-1,3,5,7,14,16,18-heptaene-4,6-diamine","46838672","46838672",NA
749673,"n1-(2,15-dioxo-1-(pyren-1-yl)-6,9,12-trioxa-3,16-diazano...","54613693","54613693",NA
749675,"3-(4-chlorophenyl)-1,6-dimethylpyrimido[5,6-e][1,2,4]tri...","460749","460749",NA
749712,"AT-13387","11955716","-1",NA
749713,"(e)-(4-(4-fluorobenzylidene)-2-(hydroxymethyl)-5-oxotetr...","25053525","25053525",NA
749714,"(e)-(2-(hydroxymethyl)-5-oxo-4-(4-(trifluoromethyl)benzy...","25053461","25053461",NA
749717,"2-Amino-4-(3,4-dimethoxyphenyl)-1-(2-ethylphenyl)-6-oxopyridine-3,5-dicarbonitrile","54612904","54612904",NA
749732,"N-Benzyl-N-phenyl-1H-pyrazolo[3,4-d]pyrimidine-4,6-diamine","54613473","54613473",NA
749792,"Hexyl diethylcarbamo(dithioperoxo)thioate","46700805","46700805",NA
749793,"2-Hydroxyethyl Diethylcarbamo(dithioperoxo)thioate","46700806","46700806",NA
749794,"Cyclohexyl diethylcarbamo(dithioperoxo)thioate","46197114","46197114",NA
749795,"Isopropyl diethylcarbamo(dithioperoxo)thioate","46197112","46197112",NA
749798,"z-endoxifen","10090750","131407610","112093284"
749802,"(e)-1-(3,4-dimethoxyphenyl)-3-[6-(trifluoromethyl)imidaz...","51353472","51353472",NA
749804,"(e)-3-[6-(4-fluorophenyl)-2-methylimidazo[2,1-b][1,3]thi...","51353357","51353357",NA
749805,"1-3-[(e)-3-(3-hydroxyphenyl)-2-propenoyl]phenyl-4-(2-nap...","54613695","54613695",NA
749856,"2-Methoxy-3,9-dimethyl-6-phenyl-5,8-dihydropyrimido[4,5-e][1,4]diazepine-4,7-dione","54613014","54613014",NA
749858,"6-cyclohexyl-3-methyl-2-methylsulfanyl-8-phenyl-8,9-dihydro-5H-pyrimido[4,5-e][1,4]diazepine-4,7-dione","54613016","54613016",NA
749862,"3-[2-(4-methoxyphenyl)-1,3-thiazol-4-yl]-1-methyl-1h-pyr...","54613605","54613605",NA
749863,"3-[2-(4-chlorophenyl)-1,3-thiazol-4-yl]-1h-pyrrolo[2,3-b...","54613606","54613606",NA
749867,"3-[2-(3-fluorophenyl)-1,3-thiazol-4-yl]-1h-pyrrolo[2,3-b...","54613609","54613609",NA
749868,"3-[2-(3-fluorophenyl)-1,3-thiazol-4-yl]-1-methyl-1h-pyrr...","53361472","53361472",NA
749870,"1-methyl-3-[2-(4-methylphenyl)-1,3-thiazol-4-yl]-1h-pyrr...","53361471","53361471",NA
749871,"ethyl 9-methyl-2-oxo-3-(phenylsulfonyl)-1,2,6,7-tetrahyd...","54612951","54612951",NA
749872,"ethyl 7,9-dimethyl-2-oxo-3-(phenylsulfonyl)-1,2,6,7-tetr...","54612952","54612952",NA
749874,"8-methyl-3-(phenylsulfonyl)-6,7-dihydropyrrolo[3',2':4,5...","54612954","54612954",NA
749884,"ethyl 1-benzyl-3-methyl-4-oxo-1,4,5,7-tetrahydrothiopyra...","54613702","54613702",NA
749908,"Ferric-taxol","54612932","54612932",NA
749909,"4-methoxy-2,6-bis[hydroxy(methyl)amino]-1,3,5-triazine","46191705","46191705",NA
749910,"bis[4-morpholino-2,6-bis[hydroxy(methyl)amino]-1,3,5-tri...","54613128","54613128",NA
749923,"g-tpp",NA,"131408075",NA
749924,"gamitrinib-g4",NA,"131408076",NA
750003,"2-Amino-4-chloro-7-[(2,4-dimethoxyphenyl)methyl]-5,6-dihydropyrido[3,4-d]pyrimidin-8-one","54613055","54613055",NA
750034,"[(4E)-4-[2-[3-(2-bromophenyl)-6a,10b-dimethyl-8-methylidene-1,4a,5,6,7,9,10,10a-octahydronaphtho[2,1-d][1,3]dioxin-7-yl]ethylidene]-5-oxooxolan-3-yl] acetate","54613248","54613248",NA
750035,"[(4E)-4-[2-(3,3,6a,10b-tetramethyl-8-methylidene-1,4a,5,6,7,9,10,10a-octahydronaphtho[2,1-d][1,3]dioxin-7-yl)ethylidene]-5-oxooxolan-3-yl] acetate","25121273","25121273",NA
750038,"4-[(E)-2-[3-(4-chlorophenyl)-6a,10b-dimethyl-8-methylidene-1,4a,5,6,7,9,10,10a-octahydronaphtho[2,1-d][1,3]dioxin-7-yl]ethenyl]-2H-furan-5-one","54613025","54613025",NA
750039,"4-[(E)-2-[3-(3-chlorophenyl)-6a,10b-dimethyl-8-methylidene-1,4a,5,6,7,9,10,10a-octahydronaphtho[2,1-d][1,3]dioxin-7-yl]ethenyl]-2H-furan-5-one","54613026","54613026",NA
750040,"4-[(E)-2-[3-(2-chlorophenyl)-6a,10b-dimethyl-8-methylidene-1,4a,5,6,7,9,10,10a-octahydronaphtho[2,1-d][1,3]dioxin-7-yl]ethenyl]-2H-furan-5-one","54613027","54613027",NA
750050,"2,2',4,4',6,6'-Hexamethoxychalcone","6312440","6312440",NA
750054,"3-(3,7-dimethyl-1,4-dioxyquinoxalin-2-yl)-1-(3,4,5-trime...","53362837","53362837",NA
750100,"4-[5-(phenyl)-3-(methylselenocyanide) pyrazol-1-yl]benze...","24770674","24770674",NA
750104,"5,10-dimethoxybenzo[g]quinolin-2(1H)-one","54612875","54612875",NA
750106,"5,10-dimethoxy-4-(4-methoxyphenyl)benzo[g]quinolin-2(1h)...","54613526","54613526",NA
750107,"5-chloro-7h-naphtho[3,2,1-ij][2,7]naphthyridin-7-one","54613527","54613527",NA
750146,"3-(5-chloro-2-hydroxy-4-methylphenyl)-5-(2-hydroxyphenyl...","135968246","135968246",NA
750148,"3-(2-hydroxy-5-chloro-4-methylphenyl)-5-(2-phenylethene)...","135968248","135968248",NA
750153,"Salarin A","24766296","24766296",NA
750154,"salarin C","24867082","24867082",NA
750180,"(3S,3aS,6aS,7S,9S,9aR,9bS)-7-(2-cyano-2-methylpropyl)-3,9-dimethyl-6-methylidene-2,3,4,5,6a,7,8,9,9a,9b-decahydro-1H-phenalene-3a-carbonitrile","54613706","54613706",NA
750182,"e-endoxifen","3035980","3035980","114828909"
750210,"2-(2-Hydroxyethyl)-8-(3,4,5-trimethoxyphenyl)-5,12,14-trioxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(16),3(7),9,11(15)-tetraen-6-one","15516367","15516367",NA
750211,"5-(2-hydroxyethyl)-9-phenyl-6,9-dihydro-[1,3]dioxolo[4,5...","50900736","50900736",NA
750213,"4-(2-hydroxyethyl)-10-phenyl-3,4,6,7,8,10-hexahydro-1h-c...","50900824","50900824",NA
750227,"N-(4-methoxyphenyl)-3-(3-methyl-1,4-dioxonaphthalen-2-yl)sulfanyl-N-[2-oxo-2-(3-phenyltellanylpropylamino)ethyl]propanamide","44226544","44226544",NA
750233,"(z)-5-(4-(diethylamino)benzylidene)imidazolidine-2,4-dione","6376972","6376972",NA
750255,"[6-(4-Fluorophenyl)-4-hydroxy-4,5-diphenyloxan-2-yl]methyl thiocyanate","54613759","54613759",NA
750285,"dp1",NA,"131407473",NA
750289,"[6-(4-Chlorophenyl)-4-hydroxy-4-phenyloxan-2-yl]methyl thiocyanate","54613214","54613214",NA
750324,"9-Hydroxy-5a,5b,8,8,11a-pentamethyl-1-(3-oxoprop-1-en-2-yl)-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid","22149181","22149181",NA
750325,"9-(Benzylcarbamoyloxy)-5a,5b,8,8,11a-pentamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a-carboxylic acid","54613426","54613426",NA
750330,"4-phenyl-1-3-[(e)-3-(3,4,5-trimethoxyphenyl)-2-propenoyl...","49862043","49862043",NA
750331,"4-(3,4,5-trimethoxyphenyl)-1-3-[(e)-3-(3,4,5-trimethoxyp...","49862041","49862041",NA
750332,"4-(4-chlorophenyl)-1-3-[(e)-3-(3,4,5-trimethoxyphenyl)-2...","49862040","49862040",NA
750334,"4-(4-methoxyphenyl)-1-3-[(e)-3-(3,4,5-trimethoxyphenyl)-...","49862042","49862042",NA
750335,"(e)-3-(2-(4-methoxyphenyl)imidazo[1,2-a]pyridin-3-yl)-1-...","54613570","54613570",NA
750340,"(e)-3-(2-(3,4-dimethoxyphenyl)imidazo[1,2-a]pyridin-3-yl...","54613357","54613357",NA
750341,"7,8-Dihydroxyflavone","1880","1880","38183038"
750343,"2-Amino-7-[(2,4-dimethoxyphenyl)methyl]-4-phenylsulfanyl-5,6-dihydropyrido[3,4-d]pyrimidin-8-one","54613057","54613057",NA
750393,"z-endoxifen hydrochloride","54613017","54613017","1032008744"
750395,"methyl 5-(4-methoxyphenyl)-1H-pyrrolo[2,3-b]pyridine-2-carboxylate","54613075","54613075",NA
750399,"6-(4-Chlorophenyl)-3-(2-piperazin-1-ylpyridin-4-yl)pyrazolo[1,5-a]pyrimidine","54613079","54613079",NA
750421,"GPP78","44819697","44819697",NA
750423,"10-(2-carbamothioylhydrazinyl)-10-demethoxycolchicine mo...","54613618","54613618",NA
750424,"pu-h71.2hcl","54613037","131407614",NA
750440,"(13R,17R)-13-methyl-17-[(2R)-6-methylheptan-2-yl]-5,6,9,10,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-1,4-dione","54613423","54613423",NA
750441,"(14R,15R)-15-methyl-14-[(2R)-6-methylheptan-2-yl]-2,7-diazatetracyclo[8.7.0.02,7.011,15]heptadeca-4,9-diene-3,6-dione","54613624","54613624",NA
750485,"[(1H-benzimidazole-2-yl)dithio]-9H-purine","54613148","54613148",NA
750491,"Nakiterpiosin","54613361","54613361",NA
750493,"2-(2-hydroxyphenyl)-3-[5-(1h-imidazol-1-ylmethyl)-1,3,4-...","54613708","54613708",NA
750501,"1,5-bis[4-(n-butylamidino)phenoxy]-3-tiapentane dihydroc...","54613223","54613223",NA
750510,"(3Z)-1-(2,6-dichlorophenyl)-3-[(4-oxochromen-3-yl)methylidene]indol-2-one","49844091","49844091",NA
750634,"Tert-butyl-[3-[tert-butyl(methyl)phosphaniumyl]quinoxalin-2-yl]-methylphosphanium;gold(1+);chloride","54613360","54613360",NA
750685,"6-Methylsulfanyl-10-phenyl-2,5,7,9-tetrazatetracyclo[9.8.0.03,8.014,19]nonadeca-1,3,5,7,14,16,18-heptaen-4-amine","54612800","54612800",NA
750690,"Sunitinib","5329102","5329102","557795194"
750691,"Afatinib","10184653","10184653","439081182"
750717,"5-(2-hydroxyethyl)-9-(3-methoxyphenyl)-6,9-dihydro-[1,3]...","50900735","50900735",NA
750718,"9-(4-hydroxy-3,5-dimethoxyphenyl)-5-(2-hydroxyethyl)-6,9...","50900821","50900821",NA
750720,"6-(2-hydroxyethyl)-10-(3,4,5-trimethoxyphenyl)-2,3,7,10-...","50900825","50900825",NA
750721,"10-(3,4-dimethoxyphenyl)-6-(2-hydroxyethyl)-2,3,7,10-tet...","50900826","50900826",NA
750722,"6-(2-hydroxyethyl)-10-(3-methoxyphenyl)-2,3,7,10-tetrahy...","50900910","50900910",NA
750723,"6-(2-hydroxyethyl)-10-phenyl-2,3,7,10-tetrahydro-[1,4]di...","50900911","50900911",NA
750742,"(e)-3-(6-(4-methoxyphenyl)-2-methylimidazo [2,1-b] thiaz...","51353353","51353353",NA
750743,"(e)-3-(6-(thiophen-2-yl)imidazo[2,1-b]thiazol-5-yl)-1-(3...","50908742","50908742",NA
750744,"(e)-3-(2-methyl-6-(thiophen-2-yl)imidazo[2,1-b]thiazol-5...","54613218","54613218",NA
750746,"(e)-1-(3,4-dimethoxyphenyl)-3-(2-(trifluoromethyl)imidaz...","54599698","54599698",NA
750759,"7-(4-chlorophenyl)-1-methyl-3-(phenylsulfonyl)-1,5,6,7-t...","54613020","54613020",NA
750762,"2-methoxy-7-benzyl-3-(phenylsulfonyl)-6,7-dihydro-5h-pyr...","54613023","54613023",NA
750774,"4-[N-sulfamoyl-3,5-bis(trifluoromethyl)anilino]-1-[[4-(trifluoromethyl)phenyl]methyl]piperidine","54613153","54613153",NA
750802,"N-[4-(1,3-benzothiazol-2-yl)-2-methoxyphenyl]-2-(4-chlorophenoxy)acetamide","54613630","54613630",NA
750838,"N-[4-(1,3-benzothiazol-2-yl)-3-chlorophenyl]-2-(4-chlorophenyl)sulfanylacetamide","22781840","22781840",NA
750842,"2-(1H-benzimidazol-2-ylsulfanyl)-N-[4-(1,3-benzothiazol-2-yl)-3-chlorophenyl]acetamide","54613168","54613168",NA
750859,"[6-(4-chlorophenyl)imidazo[2,1-b]thiazol-3-yl]acetic aci...","135968290","135968290",NA
750870,"2,5-anhydro-1-(3,4,5-trimethoxyphenyl)-1-(2-naphtyl)-1-d...","54613227","54613227",NA
750873,"2,5-anhydro-1-(3,4,5-trimethoxyphenyl)-1-(3-hydroxy-4-me...","54576091","54576091",NA
750892,"2,7-bis-[2-(2-methoxy-benzylamino)-ethyl]-benzo[lmn][3,8...","54613234","54613234",NA
750908,"3-hydroxy-N'-[(E)-3-(5-nitrofuran-2-yl)prop-2-enoyl]naphthalene-2-carbohydrazide","53241629","53241629",NA
750912,"2-oxo-2-(3-phenyltellanyl)propylamino)ethyl 3-(3-methyl-...","44226543","44226543",NA
750915,"(E)-N-[(E)-benzylideneamino]-3-(2,5-dimethoxyphenyl)prop-2-enamide","54613059","54613059",NA
750916,"(E)-N-[(E)-(4-chlorophenyl)methylideneamino]-3-(2,5-dimethoxyphenyl)prop-2-enamide","54613060","54613060",NA
750937,"WZB117","46830365","46830365",NA
750970,"3-[(e)-1-(3-1-[(4-fluorophenyl)sulfonyl]-4-piperidylimid...","54613720","54613720",NA
751042,"methyl 1-(5-tert-butyl-1H-pyrazol-3-yl)-2-(2-oxo-1H-quinolin-3-yl)benzimidazole-5-carboxylate","135968230","135968230",NA
751109,"(z)-5-((e)-3-(4-(diethylamino)phenyl)allylidene)imidazol...","53495015","53495015",NA
751131,"tert-butyl N-[2-(4-methoxy-N-[2-oxo-2-(3-phenyltellanylpropylamino)ethyl]anilino)-2-oxoethyl]carbamate","54613363","54613363",NA
751132,"N-(4-methoxyphenyl)-N-[2-oxo-2-(3-phenyltellanylpropylamino)ethyl]benzamide","54613364","54613364",NA
751151,"n-{(7s)-10-[[(e)-2-s-trans]-2-carbamothioyldiazenyl]-5,6...","54613368","54613368",NA
751152,"3-(6/7-trifluoro-3-methyl-1,4-dioxy-quinoxaline-2-yl)-1-...","54613307","54613307",NA
751165,"KGEJYSFIEAQAKU-UHFFFAOYSA-N","54613496","54613496",NA
751166,"N-hydroxy-4-[[1-(2-methoxyethyl)benzimidazol-2-yl]amino]benzamide","49831244","49831244",NA
751266,"2-(1-anilino-4,5-dimethylimidazol-2-yl)sulfanyl-N-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]acetamide","54613367","54613367",NA
751269,"2-[4,5-dimethyl-1-(4-methylanilino)imidazol-2-yl]sulfanyl-N-(4-phenyl-1,3-thiazol-2-yl)acetamide","54613544","54613544",NA
751271,"N-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-2-[1-(4-methoxyanilino)-4,5-dimethylimidazol-2-yl]sulfanylacetamide","54613443","54613443",NA
751275,"STK219798","6485117","6485117",NA
751277,"2-(3-chlorophenyl)-5-methyl-4-[(E)-(3-oxonaphthalen-2-ylidene)methyl]-1H-pyrazol-3-one","54613497","54613497",NA
751278,"(3Z)-1-(2,6-dichlorophenyl)-3-(pyridin-2-ylmethylidene)indol-2-one","49845169","49845169",NA
751281,"desmethyleleutherobin","54613300","54613300",NA
751286,"wa007-00","54613170","54613170",NA
751295,"diaporthein b","54612739","54612739",NA
751297,"Y-27632","448042","-1","129830382"
751298,"n-(4-chlorophenyl)-3-hydroxy-2-naphthamide","66720","131408421",NA
751300,"2-[3-(3-aminopropoxy)-2-naphthamido)-5-chlorophenyl-3-(3...","54613723","54613723",NA
751342,"12h-benzo[g]pyrido[2,1-b]quinazoline-4-carboxamide, n-[2...","3508054","3508054","896705161"
751382,"n-(3-((2,5-dimethylbenzyl)oxy)-4-(n-methylmethylsulfonam...","56967399","56967399",NA
751393,"2-(4,5-dibenzoyl-1,3-dithiol-2-ylidene)-1-ethyl-6-(pheny...","60147505","60147505",NA
751418,"coc1ccc(cc1)c2nc(\c=c\3/sc(=nc3=o)ncc4ccccc4)c5ccccn25","136040088","136040088",NA
751465,"Go-Y032","1714173","1714173",NA
751494,"(4R)-4-[(1R,4Z,8E,10Z,12S,15R,17R)-5,12-dimethyl-3-oxo-17-(2-phenylethoxy)-2,16-dioxabicyclo[13.3.1]nonadeca-4,8,10-trien-17-yl]-1,3-thiazolidin-2-one","46239554","46239554",NA
751500,"8-(3,4-Dimethoxyphenyl)-2-(2-hydroxyethyl)-5-oxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(9),3(7),10,15-tetraen-6-one","54579427","54579427",NA
751501,"8-(4-Hydroxy-3,5-dimethoxyphenyl)-2-(2-hydroxyethyl)-5-oxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(9),3(7),10,15-tetraen-6-one","54579200","54579200",NA
751502,"2-(2-Hydroxyethyl)-8-(4-methoxyphenyl)-5-oxa-2-azatetracyclo[7.7.0.03,7.011,15]hexadeca-1(9),3(7),10,15-tetraen-6-one","54579201","54579201",NA
751503,"17-(4-Hydroxy-3,5-dimethoxyphenyl)-11-(2-hydroxyethyl)-4,7,14-trioxa-11-azatetracyclo[8.7.0.03,8.012,16]heptadeca-1,3(8),9,12(16)-tetraen-15-one","54579202","54579202",NA
751516,"6,7-dimethoxy-methoxy-4-(3,4-dimethoxyphenyl)-3-hydroxym...","60147549","60147549",NA
751548,"Salinomycin","60147550","60147550","55721318"
751600,"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-, hydr...","60147553","60147553",NA
751605,"(e)-n-[4-(1-benzoylpiperidine-4-yl)butyl]-3-(pyridin-3-y...","18425712","18425712","201034755"
751619,"2-[3-(4-chlorophenyl)-4,5-dihydro-1H-pyrazol-5-yl]-4-[[3-[3-(4-chlorophenyl)-4,5-dihydro-1H-pyrazol-5-yl]-4-hydroxyphenyl]methyl]phenol","53306274","53306274",NA
751620,"4-[[4-hydroxy-3-[3-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-5-yl]phenyl]methyl]-2-[3-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-5-yl]phenol","53306275","53306275",NA
751623,"(9E)-9-benzylidene-3-methyl-2-methylsulfanyl-5-phenyl-6,7,8,10-tetrahydro-5H-pyrimido[4,5-b]quinolin-4-one","60147558","60147558",NA
751642,"triptolide n,n-dimethylacetate, (3bs,4as,5ar,6r,6as,7as,...","15867606","15867606",NA
751644,"LDN-211904","46175113","46175113",NA
