cellminer_compound_name,display_name,compound_id,
Afuresertib,afuresertib,93e282f9f26062fd503725e42ebe20b3,
dndi1417324,vlx-600,6c563d32efd320950cc28fa8fb6856d4,
Voruciclib,voruciclib,ee65f8f08b144aa44180c8cc164c4e19,
Fg-2216,fg-2216,7f055526c93b51e02aacad04a9d0fcd4,
Molidustat,molidustat,32eb176b78abd20eec96129788f073e8,
GDC-0980,apitolisib,9d149c9f77d486a69d4639612be2dff6,
Sitravatinib,sitravatinib,791cae0b299bf005cb81624e062c3a5f,
Danirixin,danirixin,bc1d527c7f70560075783b181580d89d,
Paeoniflorin,paeoniflorin,3f0c1d3751476fac5e9089d3201b2be6,
PH-797804,ph-797804,0dfacabf652ad695ff7213ba37b3c8c5,
Vidofludimus,vidofludimus,49c018e8de836bbd6b5cc73e1ca7bb45,
Doramapimod,doramapimod,feb224a995b9c0879873095257f2ee65,
BMS-582949,bms-582949,dc66dcfdcda60d8f81cf3c26196e8aba,
TAK-715,tak-715,0aa6d1bdba11d5c08b5f38a640bcbe6d,
2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1H-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol,sd-0006,d4913ada1e22fbabf843a1b9aee09b2f,
AMG-548,amg-548,2bde0e0090da6118b95cfc846633c33c,
Apratastat,apratastat,91b0f49f9bbd981d35e288a03bcdab7d,
Decernotinib,decernotinib,c5e88549592b4e73e4a1a91e8f7a00cc,
SPEBRUTINIB BESYLATE,spebrutinib,643bd9c2114253c423540f8752a19d14,
Rupintrivir,rupintrivir,b62387a4947829518e797c07957c4df1,
ABEXINOSTAT HYDROCHLORIDE,abexinostat,d7d544051fc3e896c366d03667f7ebd1,
Sch-900435,org-25935,209047614e7dc82056d4bc2985227c91,
Rotundine,tetrahydropalmatine,d7e29fd6cae4d1d6785a1aa7abe2a692,
POMAGLUMETAD METHIONIL,pomaglumetad methionil,a2ff8ce82b665c36e16391ce607bbc96,
urb597,urb-597,40a8535ceeabd171ef7e209134c8b0e7,
Cpi-1189,cpi-1189,b80c802c3db19ef27d456315b543b7b8,
BMS-986020,bms-986020,36b36b8272c10a1f7958a370324f97c3,
Basmisanil,basmisanil,27d635cae6c6a6d26d1a098a53dc0d59,
Quisinostat hydrochloride,quisinostat,936a7424edbb074f0a66303f625e3afe,
Phloretin,phloretin,d5e4844efab9c13339b22baadec2de91,
Cpi-613,cpi-613,4f3964e5f44082fc44184ae0b8aba05e,
Gsk2879552,gsk-2879552,2e2ed3a9f205bb91a92c10859cb013a0,
Obatoclax,obatoclax,9bf7a5a26d4609ecfde86e24e484f01e,
Marimastat,marimastat,9676398855f640f2a1d36fb5e45bfceb,
Alisertib,alisertib,de95beb81427adf083bf88fd09f13353,
AMUVATINIB,amuvatinib,4bffbf1657eed36d05cdfca9de0ca735,
SU-014813,su-014813,6582b1fb24ec21f1dd123462e19d6add,
PF-03758309,pf-03758309,af001659f6ea17c4de92a6682da63c16,
RGB-286638,rgb-286638,943d6a5dbffbfce44e0eb82cccb0bca1,
Orantinib,orantinib,a6e79a03e338b1c3b3fec14306966cf7,
Ncgc00384479-01,e7107,62c546b23dc591a9d3d5909ff3207e6c,
Pac-1,pac-1,98a85b2ca88e3cc6fa7edb12c97ca0bc,
AZD-8055,azd-8055,4beef3c993517a80d458de395743748f,
BRUCEANTIN,bruceantin,30f3232ca1dc4b4be99360d8e42237da,
Vactosertib,vactosertib,46744fc95379c14b6448effb1285085d,
Lomeguatrib,lomeguatrib,8596f180d3a8c5857bacb52e6b445f02,
Cb-5083,cb-5083,1f158a161394f6f3c49179051e4ab0a3,
Kpt-9274,kpt-9274,de5fe29375aca4075ab2c1b1cc45efae,
NAQUOTINIB,naquotinib mesylate,944e7bbf0f8a0c1a5cf258304e7147fe,
GSK-1070916,gsk-1070916,3aff528983fb0162d72fcc42ea10a018,
Azd-7762,azd-7762,e6a6bcc1e1b6c202b31dd85af1a5c75e,
Arq-087(derazantinib),derazantinib,8d036155d25a4158500cd006d87dd47a,
ARQ-621,arq-621,317bff68cbc5936fd2e567bb1fda2030,
AZD-2461,azd-2461,9cdaf33cb6886022275788274561f8ec,
Cep-32496,cep-32496,70fd9626f86e04168d8809825d3cc6d7,
Cep-37440,cep-37440,51030b0273d2872777ca000e6d8eec3d,
Cgm-097,cgm-097,cc79cde077ecdd9f754fce6bb6608f0d,
Ch-5132799,ch-5132799,b77f5e8268629bf78dc6dbc42873137b,
CH-5183284,debio-1347,92fc599b59868bf8acf347dd4e94737c,
Genz-644282,genz-644282,6ab13eb14a45ca8e430d098e4a770c4d,
GMX-1778,chs-828,f5fa165c45448a89e2944e8827fa5bb4,
IVX-214,hmn-214,e8658ca3c58c3e5e39c0aec83cd163ea,
LY-2584702,ly-2584702,0ebce02d243ba938168215f26d5d666b,
NSC-678515,nsc-678515,e7d1d44dd28c3267aaa569ea198464ba,
OTX-008,otx-008,c93397464a017635db41611ea2c596e3,
PF-03814735,pf-03814735,f6f9f98f3e84fe0872dcee16fe472103,
PHA-793887,pha-793887,fdffbdde93d40036016da4c8af3457f2,
Ravoxertinib,ravoxertinib,e6a1cc539bcee2b1c1ec4e84738434c1,
RG-547,r-547,487cd0158732cb51698c6b8e8116e33a,
TAK-593,tak-593,475c6b4829fb611f5658bd1f0960dc82,
Iniparib,iniparib,806a48d291d1e104b69f4f40bb12f0f3,
Cpg-52364,cpg-52364,18ed0c8ed3382d6b26f25f38d4ec43ea,
Givinostat hydrochloride,givinostat,49ae695cbf45f718286170a4b1c9e75e,
UCN-01,7-hydroxystaurosporine,c7102d4ab97b3d615e63280c5b77b962,
Cordycepin,cordycepin,816b1fb61b92199c39512186bcd50dd1,
Flavopiridol,alvocidib,523d2ebcf0b7c3502cb59ac5032e72d4,
Azd-6482,azd-6482,7e66ea85598351e398789b86267dfb6b,
Tiplasinin,tiplasinin,7706913491baad9e771e7e3023e53ac1,
Milciclib,milciclib,7d2de2f718e68af2bbb214115be546d9,
(R)PK-11195,pk-11195,4146e804292999a8ffc1af05f3ccd780,
Dexanabinol,dexanabinol,548dd9b6afe8a6ef957d05af076094a4,
ENMD-981693,enmd-981693,b6e953c5473c215c61a1a320d78fd936,
GKT-137831,setanaxib,9687fa2291a451d1c33fe143fb50c6a8,
ETOMOXIR,etomoxir,b94304daca5c87bcf2e2a695e2655dbb,
RUBOXISTAURIN,ruboxistaurin,0fb6bcd63e8a3bec5d22390069d17e1d,
GSK-1292263A,gsk-1292263,984732a3ffb78dd8d176819781402b62,
Adomeglivant,adomeglivant,081a50b1e593bae1830bbffa56a78858,
Amg 837 hemicalcium salt,amg-837,fbb4590cbf072d5b020a1a84670700dc,
Ct-99021,chir-99021,31ed4fefc9e379e7b875f34b5d304395,
Ly2608204,ly-2608204,0e4fbe6eb32984eea5c8b37faf50780f,
Mk-8245,mk-8245,a1483654759a0d87284bec09b8b2737a,
pf-04620110,pf-04620110,eee59d845c7e20457e42170bb4192da1,
TAK-875,tak-875,3958117f1d223b7c772147572bc3c1b7,
TOLIMIDONE,tolimidone,088d4389fd77bfa1642e38e1e03a549a,
KRP 203,knf-299,68b5017be519bf5c364e0cfe0ea7db79,
Rg-7845 (gdc-0853),fenebrutinib,21c66ecbfa0aff6b46fa94ffdeb29482,
VATALANIB,vatalanib,6ecaa7b503cb17fcf24c161d10579304,
Fisetin,fisetin,34d702fa0ce7e21e8828f39162e85de0,
Sotrastaurin,sotrastaurin,67e2918545b6db501631313e1f087b13,
Geldanamycin,geldanamycin,5bff2c3ef60778700c980b86beddefd9,
Amygdalin,amygdalin,efd58681a0f443231237d2cdc0d9f938,
Asiatic acid,asiatic acid,7ed9114f6cd8bc5501cdffea1471eb03,
Geliomycin,heliomycin,44c5c55692949baf94327911d262b731,
CIS-RESVERATROL,resveratrol,c5ec53d2413af6198e5416e52532ff0e,
Rutaecarpine,rutaecarpine,04b5d553fea4fcfeab7d296e32f2e0d8,
Astragaloside iv,astragaloside a,cdca2fe90b80a4868e2353af5e4fdfa2,
dl-tetrandrine,isotetrandrine,3729ce72ca74cb515d1481519736ac0f,
Quercetine,quercetin,8576137cc27f246a19ec08c03e65f2fa,
Mk 0524 sodium salt,laropiprant,27fa5089b30dcc4725fd0f5818ab8e4b,
Tolrestat,tolrestat,1a87f8bd5d40175522ec32dd6feec892,
PHENFORMIN HYDROCHLORIDE,phenformin hydrochloride,42f7e7f1fc45e2660ce5c915c010664e,
Aminoglutethimide,aminoglutethimide,8e75242a2d62762b54601431aee65658,
Amprenavir,amprenavir,b4a68c713810d6aa598261ddcb5bb5d5,
Sibutramine hydrochloride,sibutramine hydrochloride,3fd8356f3dc505dbb87cad7e6bf84873,
Rofecoxib,rofecoxib,4267f7dd8179f9be5d5dc65e7873e44f,
Thiabendazole,thiabendazole,80974f92effaf271e1eacf1fe9a8db31,
TROGLITAZONE,troglitazone,6d3a88ba7260f3707b3fa1f7a91eadb9,
SARAFLOXACIN HYDROCHLORIDE,sarafloxacin hydrochloride,09ce4754b065c3984bf29bfb61df0c67,
Flubendazole,flubendazole,d20770a00fae7580008f2252e956f845,
Flupirtine maleate,flupirtine maleate,214073fbe78c8033fba3cb7ff57fbf40,
Sitaxentan,sitaxentan,b7b77e2c406ea05a9285820a242c1c23,
Carmofur,carmofur,dececb3214ebed8085c3ebf432c64747,
RIMONABANT,rimonabant,e43350127431eeb3ccf53467ea8ec6ca,
"2,4-Dinitrophenol","2,4-dinitrophenol",dee9284947fe27e1e968f4c26a834630,
Emetine,emetine dihydrochloride,b2b854d33da52c121dcedf20cbbba240,
Trilostane,trilostane,3a604eb21ca172446c5f1d2023a80ed0,
Valdecoxib,valdecoxib,5a4021a1e1fd81643145f5c0924468ba,
AMINOPTERIN,aminopterin,662a99edf0d9c9dc7d449d5270f94786,
Hexestrol,hexestrol,76f352e03b52bf2efef377fee8ea351d,
Strontium ranelate,strontium ranelate,f467df7989eae30eff9c146d48ba292b,
Tideglusib,tideglusib,9694f902b0f5fbc7872301615768dcb2,
Berberine,berberine,647d96681b22296ff2e5d959b4fb2294,
Chlormezanone,chlormezanone,0107e928e9d899534f4278f2ac737f0b,
